INFO:root:Starting EM-Lab Run
INFO:root:Selected modules: ['C:\\Users\\isanchezjimene\\Documents\\Spine_EMLab_COMPETES\\resources\\configurations\\EMLAB config.xlsx', 'run_co2_market']
INFO:root:Selected database: http://127.0.0.1:65109
INFO:root:Configuration file found: C:\Users\isanchezjimene\Documents\Spine_EMLab_COMPETES\resources\configurations\EMLAB config.xlsx
INFO:root:SpineDBRW: Start Read Repository
INFO:root:Adding parameter value: {object_name: biomassCHPEfficiencyTimeSeries, parameter_name: growthRate, parameter_value: 0.05, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: UCML Maasvlak(D), parameter_name: FirmNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Velsen 24, parameter_name: FirmNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Velsen 24-(HO), parameter_name: FirmNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Velsen 25, parameter_name: FirmNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Velsen 25-(HO), parameter_name: FirmNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Velsen 25-(HO)(D), parameter_name: FirmNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Velsen-GT1, parameter_name: FirmNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Almere-1, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Almere-1(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Almere-2, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Almere-2(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Amer-20, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Amer-20(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Amer-21, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Amer-21(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-10, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-10(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-10deel, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-10deel(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-20, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-20(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-20deel, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-20deel(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Borssele-20, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Borssele-20(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Borssele-30plus35, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Borssele-30plus35(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Buggenum-7, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Buggenum-7(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-1, parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-1(D), parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-2, parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-2(D), parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-3, parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-3(D), parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-4, parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-4(D), parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delta-Sloe-1, parameter_name: GENERATORNL, parameter_value: Delta/EDF, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delta-Sloe-1(D), parameter_name: GENERATORNL, parameter_value: Delta/EDF, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delta-Sloe-2, parameter_name: GENERATORNL, parameter_value: Delta/EDF, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delta-Sloe-2(D), parameter_name: GENERATORNL, parameter_value: Delta/EDF, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Den Haag-15, parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Den Haag-15(D), parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Diemen-33, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Diemen-34, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Donge-1, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Donge-1(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-20, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-20(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-30, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-30(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-40, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-40(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-50, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-50(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-60, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-60(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-70, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-70(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eindhoven, parameter_name: GENERATORNL, parameter_value: Ennatuurlijk, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-1 Eneco, parameter_name: GENERATORNL, parameter_value: Eneco/Dong, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-1 Eneco(D), parameter_name: GENERATORNL, parameter_value: Eneco/Dong, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-2 Dong, parameter_name: GENERATORNL, parameter_value: Eneco/Dong, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-2 Dong(D), parameter_name: GENERATORNL, parameter_value: Eneco/Dong, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-3 Eneco, parameter_name: GENERATORNL, parameter_value: Eneco/Dong, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-3 Eneco(D), parameter_name: GENERATORNL, parameter_value: Eneco/Dong, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enschede, parameter_name: GENERATORNL, parameter_value: Ennatuurlijk, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enschede(D), parameter_name: GENERATORNL, parameter_value: Ennatuurlijk, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Flevo-30, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Flevo-30(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Flevo-30GT, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Flevo-30GT(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Gallilei-1, parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Gallilei-1(D), parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: GasEdon, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: GasEdon(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Geleen, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Harculo-60, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Harculo-60(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Harculo-60deel, parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Harculo-60deel(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Helmond 1, parameter_name: GENERATORNL, parameter_value: Ennatuurlijk, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Helmond 1(D), parameter_name: GENERATORNL, parameter_value: Ennatuurlijk, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Helmond 2, parameter_name: GENERATORNL, parameter_value: Ennatuurlijk, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Helmond 2(D), parameter_name: GENERATORNL, parameter_value: Ennatuurlijk, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Hemweg 9, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Hemweg 9(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Hemweg-7, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Hemweg-7 GT, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Hemweg-7 GT(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Hemweg-7(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: IJmond1, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: IJmond1(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: IJmond1(HO), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: IJmond1(HO)(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: L.Weide-5, parameter_name: GENERATORNL, parameter_value: Eneco, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: L.Weide-5(D), parameter_name: GENERATORNL, parameter_value: Eneco, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: L.Weide-6, parameter_name: GENERATORNL, parameter_value: Eneco, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Leiden-12, parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Leiden-12(D), parameter_name: GENERATORNL, parameter_value: EON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Maasstroom Energie, parameter_name: GENERATORNL, parameter_value: Intergen, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Maasstroom Energie(D), parameter_name: GENERATORNL, parameter_value: Intergen, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Magnum-STEG-1, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Magnum-STEG-1(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Magnum-STEG-2, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Magnum-STEG-2(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Magnum-STEG-3, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Magnum-STEG-3(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Maxima-1 (Lelystad), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Maxima-1 (Lelystad)(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Maxima-2 (Lelystad), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Maxima-2 (Lelystad)(D), parameter_name: GENERATORNL, parameter_value: GDF Suez NL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Merwede-10, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Merwede-10(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Merwede-11, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Merwede-11(D), parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Merwede-12, parameter_name: GENERATORNL, parameter_value: NUON, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Moerdijk-1, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Moerdijk-1n, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Moerdijk-2, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Moerdijk-2(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Msbracht-A, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Msbracht-A(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Msbracht-B, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Msbracht-B(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Msbracht-C-2, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Msbracht-C-2(D), parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Msbracht-C-3, parameter_name: GENERATORNL, parameter_value: Essent, parameter_alt: 0}
